user_id,city,property_type,min_price,max_price,rooms,amenities,check_in,check_out,guests,clicked_property_id,booked,rating_given
284,Нижний Новгород,apartment,2000,7000,2,"[""gym"", ""pool"", ""washer"", ""kitchen""]",2025-08-28,2025-09-13,2,376,1,2
78,Москва,room,0,5000,4,"[""wifi"", ""ac""]",2024-01-02,2024-01-27,6,193,1,1
106,Сочи,room,3000,5000,1,"[""gym"", ""parking"", ""wifi"", ""tv"", ""pets""]",2025-02-26,2025-03-21,3,235,1,0
49,Казань,room,0,2000,3,"[""kitchen"", ""pool"", ""gym"", ""pets"", ""balcony""]",2025-02-06,2025-03-01,6,168,0,0
140,Сочи,apartment,1000,6000,4,[],2024-06-08,2024-06-12,2,231,0,0
209,Санкт-Петербург,villa,2000,7000,3,"[""washer"", ""gym""]",2024-05-02,2024-05-05,2,414,0,0
21,Сочи,apartment,1000,3000,1,"[""balcony"", ""tv""]",2024-02-20,2024-03-13,3,134,1,0
208,Нижний Новгород,villa,5000,10000,0,"[""parking"", ""kitchen"", ""pets""]",2024-01-13,2024-01-15,2,67,0,0
206,Новосибирск,apartment,5000,15000,0,[],2024-03-07,2024-03-14,6,228,1,0
170,Санкт-Петербург,apartment,3000,5000,1,"[""balcony"", ""pets"", ""washer"", ""wifi""]",2025-01-26,2025-02-17,4,89,0,0
96,Екатеринбург,apartment,3000,8000,0,"[""pets"", ""pool"", ""gym"", ""tv""]",2025-02-25,2025-03-26,5,246,0,0
144,Краснодар,house,3000,8000,4,"[""tv""]",2024-01-20,2024-02-02,6,184,0,0
249,Новосибирск,villa,5000,15000,3,"[""kitchen"", ""wifi""]",2024-11-22,2024-12-12,2,16,1,1
242,Новосибирск,villa,1000,6000,0,"[""pool""]",2024-09-29,2024-10-17,6,29,1,5
199,Новосибирск,house,1000,6000,4,"[""ac"", ""wifi""]",2025-12-21,2026-01-13,3,486,0,0
73,Сочи,room,5000,15000,1,"[""wifi"", ""parking"", ""pets""]",2024-08-26,2024-09-15,2,11,0,0
1,Новосибирск,villa,1000,6000,2,"[""kitchen"", ""ac"", ""wifi"", ""washer"", ""parking""]",2025-08-23,2025-09-15,2,397,0,0
270,Новосибирск,apartment,2000,22000,4,[],2024-12-10,2024-12-20,3,70,1,4
250,Новосибирск,house,5000,15000,1,"[""pets"", ""kitchen"", ""balcony"", ""tv"", ""ac""]",2025-12-06,2025-12-16,2,91,1,5
201,Москва,house,5000,15000,4,"[""pets""]",2024-04-16,2024-05-16,4,73,0,0
40,Сочи,apartment,2000,7000,0,"[""ac"", ""washer"", ""wifi"", ""kitchen"", ""parking""]",2024-09-12,2024-10-05,1,180,0,0
56,Москва,apartment,3000,23000,3,"[""balcony""]",2025-05-19,2025-06-17,4,180,0,0
52,Нижний Новгород,villa,1000,6000,3,[],2024-02-04,2024-02-14,1,164,0,0
54,Санкт-Петербург,apartment,1000,21000,1,"[""parking"", ""tv"", ""pets"", ""kitchen"", ""gym""]",2025-09-20,2025-10-19,4,361,0,0
85,Краснодар,house,0,2000,2,"[""pool""]",2025-02-23,2025-03-18,5,370,1,3
153,Сочи,apartment,0,20000,4,"[""washer"", ""kitchen"", ""wifi"", ""tv""]",2024-01-04,2024-01-18,1,151,1,4
103,Санкт-Петербург,apartment,1000,6000,2,[],2025-04-29,2025-05-27,1,158,1,3
47,Краснодар,house,2000,22000,2,"[""washer""]",2024-02-15,2024-02-24,4,239,0,0
138,Москва,house,0,2000,2,"[""balcony"", ""pool"", ""wifi"", ""pets""]",2025-01-31,2025-02-27,5,215,1,4
294,Сочи,room,2000,4000,3,"[""wifi"", ""tv"", ""kitchen"", ""pets"", ""pool""]",2024-06-26,2024-07-02,2,414,0,0
22,Краснодар,apartment,3000,8000,1,"[""gym"", ""ac"", ""parking"", ""wifi""]",2025-02-01,2025-02-19,4,283,0,0
142,Нижний Новгород,apartment,5000,25000,0,"[""kitchen"", ""pets"", ""parking""]",2024-04-18,2024-05-07,1,403,0,0
275,Новосибирск,room,2000,22000,3,"[""pets"", ""washer"", ""wifi"", ""parking""]",2024-10-09,2024-10-22,2,317,0,0
206,Москва,room,2000,7000,0,"[""washer"", ""gym"", ""ac"", ""wifi"", ""kitchen""]",2024-11-06,2024-11-16,3,432,0,0
51,Сочи,house,2000,22000,2,"[""balcony"", ""parking""]",2024-07-11,2024-07-26,2,468,1,5
192,Москва,villa,1000,3000,2,"[""tv"", ""balcony"", ""kitchen"", ""pets"", ""gym""]",2025-08-05,2025-08-06,2,99,1,0
30,Сочи,apartment,3000,5000,2,"[""pool"", ""gym"", ""ac"", ""balcony"", ""pets""]",2025-06-01,2025-06-14,6,473,0,0
16,Сочи,apartment,3000,23000,1,"[""pets"", ""tv"", ""ac""]",2024-12-18,2024-12-24,3,384,1,0
15,Краснодар,apartment,1000,6000,1,"[""pool"", ""pets"", ""gym"", ""ac"", ""tv""]",2025-06-09,2025-06-10,6,5,0,0
68,Казань,villa,0,5000,2,"[""gym"", ""pets"", ""balcony"", ""pool""]",2024-12-23,2025-01-07,3,112,0,0
267,Краснодар,villa,0,2000,4,"[""ac"", ""tv"", ""gym"", ""kitchen"", ""pets""]",2024-04-20,2024-05-06,1,173,1,3
134,Екатеринбург,house,1000,6000,0,"[""balcony"", ""ac"", ""kitchen"", ""tv""]",2024-01-27,2024-02-17,4,152,0,0
215,Краснодар,room,0,5000,2,"[""pool"", ""tv"", ""washer"", ""ac"", ""kitchen""]",2025-06-03,2025-06-13,2,431,0,0
286,Казань,apartment,0,20000,1,"[""gym"", ""tv"", ""kitchen"", ""ac"", ""washer""]",2025-11-01,2025-11-04,2,182,0,0
158,Краснодар,apartment,2000,12000,4,"[""washer"", ""parking""]",2025-04-26,2025-04-28,6,299,0,0
37,Нижний Новгород,house,5000,7000,3,"[""gym"", ""balcony"", ""wifi"", ""tv""]",2024-06-03,2024-06-08,2,176,0,0
292,Нижний Новгород,house,2000,7000,0,"[""ac"", ""kitchen"", ""pets""]",2025-10-11,2025-10-13,1,232,0,0
87,Казань,room,0,5000,4,"[""balcony"", ""pets"", ""tv""]",2025-05-03,2025-05-16,1,20,0,0
192,Москва,apartment,5000,10000,0,"[""wifi"", ""pool"", ""tv"", ""ac"", ""kitchen""]",2024-11-15,2024-11-20,1,197,0,0
157,Казань,apartment,0,10000,2,"[""tv"", ""pets"", ""ac""]",2025-03-20,2025-04-18,6,69,0,0
251,Новосибирск,house,1000,21000,0,"[""pool""]",2024-05-14,2024-05-21,6,12,0,0
87,Санкт-Петербург,apartment,0,20000,2,"[""pets"", ""wifi"", ""tv"", ""ac""]",2024-04-20,2024-05-11,1,25,0,0
214,Нижний Новгород,room,0,10000,3,"[""kitchen"", ""pool"", ""wifi"", ""pets"", ""tv""]",2025-11-08,2025-11-12,6,267,0,0
71,Краснодар,apartment,5000,7000,2,[],2024-04-18,2024-05-04,2,312,0,0
135,Сочи,apartment,3000,13000,1,[],2025-07-15,2025-07-31,2,353,1,0
2,Москва,apartment,0,20000,1,[],2025-06-07,2025-06-10,6,371,0,0
132,Сочи,room,2000,12000,3,[],2024-04-12,2024-05-09,2,448,0,0
149,Новосибирск,apartment,3000,5000,0,[],2024-01-10,2024-02-07,2,340,0,0
169,Новосибирск,room,5000,15000,0,"[""ac"", ""kitchen""]",2024-04-26,2024-05-09,4,493,0,0
198,Нижний Новгород,room,1000,3000,1,"[""wifi"", ""kitchen"", ""parking"", ""pool"", ""gym""]",2025-05-09,2025-06-04,5,348,0,0
195,Новосибирск,villa,0,5000,3,"[""parking"", ""balcony"", ""washer""]",2024-02-17,2024-02-20,3,336,0,0
269,Сочи,apartment,5000,7000,3,"[""pool"", ""washer"", ""ac"", ""tv"", ""balcony""]",2025-10-18,2025-10-31,2,430,1,5
28,Москва,house,5000,25000,3,"[""parking""]",2025-05-18,2025-05-29,2,170,1,0
115,Краснодар,room,1000,3000,3,"[""pets"", ""washer"", ""parking""]",2025-05-25,2025-06-09,3,61,1,1
53,Краснодар,room,0,2000,0,"[""pets"", ""gym"", ""pool"", ""ac""]",2025-11-18,2025-12-03,3,187,1,4
170,Нижний Новгород,apartment,3000,5000,0,"[""pool"", ""wifi"", ""ac"", ""kitchen"", ""washer""]",2024-10-25,2024-11-12,5,192,1,0
85,Нижний Новгород,house,3000,5000,2,"[""pool"", ""pets"", ""parking"", ""balcony""]",2025-02-06,2025-02-13,4,423,1,1
213,Москва,villa,0,20000,3,"[""pets"", ""tv"", ""kitchen"", ""pool"", ""wifi""]",2025-06-27,2025-07-21,1,284,1,4
261,Казань,villa,1000,6000,0,"[""pets"", ""ac"", ""balcony""]",2025-03-04,2025-03-24,6,391,0,0
204,Новосибирск,apartment,3000,8000,1,"[""pets"", ""tv"", ""gym""]",2025-12-19,2026-01-06,3,365,1,2
103,Сочи,villa,2000,12000,1,"[""kitchen"", ""tv"", ""ac"", ""washer"", ""wifi""]",2024-12-26,2025-01-13,4,299,0,0
214,Екатеринбург,room,0,2000,0,"[""kitchen"", ""wifi"", ""tv""]",2024-07-23,2024-08-01,2,147,0,0
75,Москва,apartment,1000,3000,2,"[""parking"", ""tv"", ""pool""]",2025-10-24,2025-11-11,4,122,0,0
148,Москва,room,3000,23000,2,"[""wifi"", ""pets"", ""gym"", ""parking""]",2025-09-27,2025-10-25,4,425,0,0
189,Сочи,house,2000,22000,1,"[""parking"", ""kitchen"", ""tv"", ""ac"", ""gym""]",2024-05-02,2024-05-15,1,220,0,0
136,Казань,house,5000,15000,0,"[""washer"", ""kitchen""]",2024-02-10,2024-02-15,3,306,0,0
155,Нижний Новгород,villa,5000,15000,0,"[""ac"", ""tv"", ""pool"", ""parking"", ""gym""]",2024-03-10,2024-04-05,5,82,0,0
275,Краснодар,apartment,2000,7000,1,"[""ac"", ""pets"", ""tv"", ""kitchen"", ""parking""]",2025-09-25,2025-10-12,4,288,1,1
59,Новосибирск,room,1000,6000,0,"[""ac"", ""balcony"", ""parking"", ""pool"", ""kitchen""]",2025-07-07,2025-07-31,3,13,1,3
264,Нижний Новгород,room,0,10000,1,"[""tv"", ""parking""]",2024-04-08,2024-04-14,5,274,0,0
34,Сочи,house,3000,5000,1,"[""balcony"", ""parking"", ""kitchen"", ""wifi""]",2025-04-15,2025-05-08,3,20,0,0
28,Казань,apartment,5000,7000,4,"[""gym""]",2025-02-21,2025-03-06,4,323,0,0
162,Москва,room,0,2000,4,[],2025-08-22,2025-08-24,6,435,0,0
258,Санкт-Петербург,apartment,2000,4000,2,"[""balcony"", ""pets"", ""wifi""]",2025-04-30,2025-05-06,5,113,0,0
201,Екатеринбург,house,2000,12000,0,"[""tv"", ""kitchen"", ""parking"", ""wifi""]",2024-01-06,2024-01-25,5,202,0,0
44,Екатеринбург,house,2000,7000,3,"[""tv"", ""kitchen"", ""pets"", ""parking"", ""balcony""]",2025-09-23,2025-10-20,3,100,0,0
291,Москва,villa,3000,5000,2,"[""parking"", ""gym"", ""pets"", ""washer"", ""ac""]",2025-08-17,2025-09-02,3,183,0,0
121,Санкт-Петербург,apartment,5000,7000,1,"[""washer"", ""pets""]",2024-12-02,2024-12-22,6,157,0,0
79,Новосибирск,apartment,3000,8000,0,"[""pool"", ""pets""]",2025-12-30,2026-01-23,6,224,0,0
185,Казань,apartment,3000,23000,3,"[""gym"", ""washer""]",2025-07-18,2025-07-22,2,331,0,0
144,Казань,villa,1000,11000,0,"[""parking"", ""wifi"", ""tv"", ""balcony"", ""gym""]",2025-08-15,2025-08-28,5,109,1,5
277,Нижний Новгород,house,2000,22000,1,"[""gym"", ""kitchen"", ""washer"", ""pets""]",2025-06-06,2025-06-09,4,187,0,0
123,Казань,villa,1000,21000,1,"[""pets""]",2025-08-02,2025-08-24,2,377,1,1
113,Нижний Новгород,house,0,10000,2,"[""wifi""]",2025-11-15,2025-11-22,5,465,1,0
233,Москва,apartment,2000,4000,4,"[""gym"", ""pets"", ""kitchen"", ""pool"", ""ac""]",2025-01-22,2025-02-03,5,335,1,0
129,Краснодар,house,5000,25000,2,"[""washer"", ""pets""]",2025-09-10,2025-09-11,5,452,0,0
85,Сочи,apartment,5000,15000,1,"[""kitchen""]",2024-06-10,2024-06-22,5,368,1,4
170,Санкт-Петербург,room,3000,23000,1,"[""kitchen"", ""balcony"", ""wifi"", ""parking""]",2024-02-14,2024-02-19,5,304,0,0
263,Москва,villa,1000,3000,1,"[""kitchen"", ""tv""]",2025-02-19,2025-03-11,5,327,0,0
146,Санкт-Петербург,house,3000,23000,3,"[""pool""]",2025-02-24,2025-03-16,2,407,0,0
94,Екатеринбург,house,2000,22000,4,"[""parking"", ""pool"", ""balcony"", ""tv""]",2024-05-15,2024-05-19,1,104,0,0
259,Краснодар,house,5000,7000,1,"[""pets"", ""wifi"", ""parking""]",2024-04-05,2024-04-21,6,67,1,1
221,Краснодар,apartment,0,20000,1,"[""balcony"", ""ac"", ""parking""]",2025-03-11,2025-03-16,3,245,1,1
146,Краснодар,apartment,1000,3000,0,"[""tv"", ""parking"", ""wifi"", ""pool""]",2025-11-01,2025-11-08,6,412,0,0
186,Санкт-Петербург,house,3000,13000,2,"[""balcony"", ""ac"", ""gym"", ""tv""]",2025-02-10,2025-03-07,2,212,0,0
286,Нижний Новгород,house,2000,22000,2,"[""pets"", ""ac""]",2025-12-23,2026-01-05,6,71,1,2
229,Казань,apartment,1000,21000,2,"[""pets"", ""wifi"", ""kitchen"", ""pool""]",2025-10-13,2025-10-14,1,422,0,0
223,Санкт-Петербург,apartment,2000,7000,2,[],2025-09-15,2025-09-17,6,197,1,5
147,Москва,house,3000,23000,0,"[""tv""]",2024-10-19,2024-10-26,1,402,0,0
265,Сочи,villa,1000,3000,2,"[""wifi""]",2024-06-10,2024-06-13,3,400,0,0
203,Краснодар,villa,1000,3000,0,[],2025-07-16,2025-07-26,6,425,0,0
299,Новосибирск,apartment,2000,7000,4,"[""washer""]",2025-02-17,2025-03-08,1,134,0,0
260,Санкт-Петербург,villa,0,10000,2,[],2025-06-09,2025-06-18,5,417,1,0
227,Краснодар,villa,3000,8000,2,"[""washer"", ""wifi"", ""pets""]",2024-04-29,2024-05-08,1,196,0,0
113,Сочи,apartment,3000,13000,4,"[""wifi"", ""gym"", ""pool"", ""kitchen""]",2024-04-05,2024-04-18,6,384,1,0
92,Нижний Новгород,apartment,2000,7000,4,"[""kitchen"", ""pool""]",2025-05-25,2025-06-18,2,121,1,2
118,Сочи,house,5000,15000,1,[],2024-05-02,2024-06-01,1,347,1,1
278,Москва,room,2000,12000,3,"[""gym"", ""washer"", ""kitchen"", ""balcony""]",2025-06-07,2025-06-16,4,114,1,0
270,Краснодар,room,5000,7000,4,"[""balcony"", ""kitchen""]",2025-04-13,2025-04-17,6,266,0,0
5,Москва,house,3000,5000,2,"[""pets"", ""gym""]",2024-07-10,2024-07-28,3,122,0,0
176,Новосибирск,house,3000,23000,1,"[""ac"", ""pets"", ""balcony""]",2024-10-13,2024-10-28,2,293,0,0
295,Сочи,apartment,2000,7000,4,"[""balcony"", ""pool"", ""kitchen""]",2024-06-02,2024-06-18,1,91,0,0
69,Новосибирск,room,2000,12000,4,"[""wifi"", ""balcony"", ""parking"", ""ac""]",2024-06-16,2024-06-18,2,417,0,0
50,Нижний Новгород,apartment,2000,12000,2,"[""tv"", ""gym"", ""ac"", ""wifi""]",2025-02-25,2025-03-01,3,445,0,0
102,Казань,apartment,2000,12000,4,"[""washer"", ""parking"", ""balcony""]",2025-09-20,2025-09-30,4,324,1,3
216,Краснодар,apartment,0,5000,2,"[""ac""]",2024-11-20,2024-12-11,3,364,0,0
203,Екатеринбург,room,2000,22000,3,"[""kitchen""]",2024-01-24,2024-01-29,6,121,0,0
41,Сочи,house,3000,5000,0,[],2025-04-29,2025-05-17,1,14,1,1
54,Екатеринбург,villa,1000,3000,3,"[""pool"", ""pets""]",2024-10-17,2024-11-01,6,65,0,0
88,Москва,apartment,2000,12000,3,"[""tv"", ""gym"", ""washer""]",2024-05-18,2024-06-10,5,91,0,0
234,Краснодар,villa,5000,15000,2,"[""tv"", ""pool"", ""parking""]",2025-03-28,2025-04-07,3,212,0,0
156,Москва,apartment,5000,10000,2,"[""washer"", ""tv""]",2024-01-09,2024-02-01,4,485,1,0
221,Екатеринбург,villa,1000,3000,4,"[""pool"", ""balcony""]",2025-07-28,2025-08-11,4,128,0,0
200,Краснодар,house,2000,4000,3,"[""pool"", ""tv"", ""gym"", ""kitchen"", ""ac""]",2025-06-28,2025-07-24,3,212,0,0
36,Казань,house,2000,4000,3,"[""washer"", ""gym"", ""pets"", ""parking""]",2024-11-24,2024-11-25,2,26,1,0
53,Екатеринбург,apartment,1000,21000,0,"[""parking""]",2024-06-03,2024-06-04,4,112,0,0
160,Нижний Новгород,apartment,3000,5000,2,[],2024-05-29,2024-05-31,3,398,0,0
279,Нижний Новгород,house,1000,11000,3,[],2024-05-04,2024-05-29,6,128,0,0
227,Сочи,apartment,1000,21000,0,"[""pool"", ""washer"", ""balcony"", ""ac""]",2024-11-15,2024-12-15,3,82,0,0
22,Санкт-Петербург,apartment,3000,13000,1,"[""wifi"", ""pool""]",2024-04-25,2024-05-03,6,223,0,0
86,Екатеринбург,villa,0,20000,1,[],2024-02-13,2024-03-03,6,244,0,0
80,Новосибирск,apartment,1000,6000,3,[],2025-12-03,2025-12-23,3,477,1,1
31,Новосибирск,house,5000,7000,1,"[""pool"", ""ac"", ""tv""]",2025-03-25,2025-04-18,2,11,0,0
184,Казань,apartment,0,20000,3,"[""gym"", ""tv"", ""washer"", ""parking""]",2025-08-03,2025-08-09,5,179,0,0
240,Екатеринбург,villa,5000,10000,0,"[""kitchen"", ""washer"", ""gym"", ""balcony""]",2024-09-26,2024-10-14,3,233,0,0
260,Краснодар,house,0,10000,4,"[""ac""]",2024-03-05,2024-03-27,5,420,0,0
269,Нижний Новгород,villa,1000,11000,2,"[""ac"", ""parking"", ""tv""]",2025-06-19,2025-07-11,1,23,1,0
17,Сочи,apartment,3000,8000,0,[],2025-08-07,2025-08-28,4,337,0,0
132,Москва,apartment,1000,3000,0,"[""washer""]",2024-03-22,2024-04-06,6,32,0,0
213,Новосибирск,apartment,5000,15000,4,[],2024-03-13,2024-04-09,3,40,1,1
52,Сочи,villa,3000,8000,1,"[""pool"", ""kitchen"", ""balcony"", ""ac""]",2024-04-18,2024-05-13,6,296,0,0
235,Краснодар,apartment,1000,6000,4,"[""tv"", ""ac"", ""kitchen""]",2025-06-30,2025-07-20,4,478,0,0
162,Новосибирск,apartment,3000,23000,2,"[""pool"", ""tv"", ""pets"", ""washer""]",2025-07-17,2025-08-16,6,131,0,0
232,Нижний Новгород,room,0,2000,2,"[""wifi"", ""tv"", ""kitchen"", ""washer""]",2024-01-07,2024-01-17,2,110,1,0
142,Казань,apartment,0,20000,2,"[""kitchen""]",2024-09-28,2024-10-10,5,128,0,0
154,Санкт-Петербург,villa,3000,8000,0,"[""ac"", ""washer"", ""kitchen"", ""pool"", ""pets""]",2025-12-20,2026-01-08,1,305,0,0
20,Краснодар,apartment,0,10000,2,"[""balcony"", ""parking"", ""pool""]",2025-10-30,2025-11-27,5,476,0,0
196,Москва,apartment,5000,7000,2,"[""pets"", ""kitchen"", ""ac"", ""gym""]",2025-12-15,2025-12-23,2,26,0,0
202,Нижний Новгород,villa,5000,7000,1,"[""gym"", ""balcony"", ""kitchen""]",2024-05-15,2024-05-26,1,244,0,0
26,Краснодар,apartment,0,20000,4,"[""kitchen"", ""pets"", ""washer""]",2025-07-26,2025-08-02,4,203,0,0
101,Сочи,house,0,10000,3,"[""pets"", ""parking""]",2024-04-25,2024-05-17,4,217,0,0
98,Новосибирск,apartment,5000,7000,2,"[""ac""]",2025-09-23,2025-10-20,4,320,0,0
23,Сочи,house,2000,7000,0,[],2024-02-25,2024-03-04,5,475,0,0
148,Москва,apartment,0,10000,3,"[""wifi"", ""ac"", ""pool""]",2025-07-04,2025-07-11,2,280,0,0
133,Нижний Новгород,villa,1000,3000,3,"[""tv"", ""wifi"", ""gym"", ""parking""]",2024-03-02,2024-03-12,2,405,0,0
139,Москва,room,0,2000,3,"[""gym"", ""ac"", ""parking"", ""wifi"", ""kitchen""]",2025-10-26,2025-11-08,2,195,0,0
51,Новосибирск,room,5000,7000,1,"[""tv""]",2025-04-13,2025-05-01,6,12,0,0
272,Екатеринбург,apartment,3000,23000,1,[],2024-12-21,2025-01-12,3,182,0,0
121,Екатеринбург,apartment,2000,22000,0,"[""gym"", ""pool"", ""kitchen"", ""washer""]",2025-02-06,2025-02-28,2,45,1,5
117,Краснодар,house,5000,10000,3,"[""pets"", ""ac""]",2025-04-04,2025-04-22,2,106,0,0
298,Сочи,house,2000,7000,3,"[""pets""]",2024-06-10,2024-06-21,1,286,0,0
61,Казань,apartment,1000,3000,2,"[""balcony"", ""gym"", ""washer""]",2025-10-14,2025-11-13,6,141,0,0
97,Санкт-Петербург,house,1000,3000,4,"[""gym"", ""pool"", ""tv"", ""parking""]",2025-12-04,2025-12-05,3,41,0,0
245,Казань,villa,5000,25000,2,"[""balcony""]",2025-05-18,2025-06-03,2,84,0,0
17,Краснодар,apartment,2000,22000,1,"[""pool"", ""pets"", ""parking"", ""washer"", ""tv""]",2025-09-23,2025-10-09,6,167,1,4
208,Москва,villa,3000,13000,3,"[""pets"", ""tv"", ""wifi"", ""gym""]",2024-04-21,2024-05-06,4,424,1,2
266,Краснодар,apartment,5000,25000,4,"[""wifi"", ""pool"", ""gym"", ""tv"", ""balcony""]",2024-11-07,2024-12-02,3,237,0,0
151,Москва,villa,1000,21000,3,[],2025-05-27,2025-05-31,2,399,0,0
280,Казань,room,3000,13000,3,[],2024-07-02,2024-07-17,5,460,1,0
233,Санкт-Петербург,apartment,2000,7000,0,[],2024-04-26,2024-05-19,4,325,0,0
269,Краснодар,villa,5000,10000,3,"[""balcony"", ""wifi"", ""kitchen"", ""washer""]",2025-08-02,2025-08-30,6,442,0,0
75,Казань,apartment,3000,13000,2,"[""washer"", ""gym"", ""kitchen"", ""wifi"", ""parking""]",2024-07-26,2024-07-27,5,392,0,0
235,Нижний Новгород,room,5000,7000,4,"[""pool"", ""pets"", ""washer""]",2025-04-09,2025-04-23,4,41,0,0
4,Сочи,villa,2000,7000,0,"[""kitchen""]",2024-02-26,2024-03-18,3,19,0,0
17,Екатеринбург,apartment,0,2000,0,"[""kitchen"", ""pets"", ""gym""]",2025-09-17,2025-10-09,6,359,0,0
288,Казань,room,5000,15000,0,[],2024-11-02,2024-11-13,3,460,0,0
35,Краснодар,villa,0,10000,3,"[""parking""]",2025-12-12,2026-01-09,3,169,0,0
269,Сочи,house,5000,7000,0,"[""tv"", ""parking"", ""washer"", ""ac""]",2025-12-06,2025-12-26,6,148,0,0
163,Екатеринбург,villa,5000,15000,1,"[""pets"", ""washer"", ""tv"", ""pool""]",2024-07-03,2024-08-01,5,120,1,1
61,Москва,room,0,5000,4,"[""balcony"", ""wifi"", ""ac""]",2024-12-24,2025-01-11,6,109,0,0
104,Екатеринбург,apartment,0,10000,2,"[""tv"", ""ac"", ""wifi"", ""washer""]",2025-12-03,2025-12-14,3,203,1,1
90,Сочи,apartment,2000,22000,3,[],2025-10-23,2025-10-28,4,80,0,0
275,Новосибирск,room,3000,5000,4,"[""pets"", ""ac""]",2025-07-22,2025-08-09,1,107,0,0
170,Новосибирск,apartment,1000,11000,0,"[""balcony"", ""tv""]",2024-06-18,2024-07-07,5,200,0,0
